,index,movieId,title,genres
1737,7028,1737,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
1738,7029,1738,Mona Lisa Smile (2003),Drama|Romance
1739,7031,1739,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
1740,7033,1740,House of Sand and Fog (2003),Drama
1741,7035,1741,Monster (2003),Crime|Drama
1742,7036,1742,Cheaper by the Dozen (2003),Children|Comedy
1743,7037,1743,Cold Mountain (2003),Drama|Romance|War
1744,7038,1744,Paycheck (2003),Action|Sci-Fi|Thriller
1745,7048,1745,Along Came Polly (2004),Comedy|Romance
1746,7129,1746,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
1747,7131,1747,Touching the Void (2003),Adventure|Documentary
1748,7138,1748,Miracle (2004),Drama
1749,7160,1749,Thirteen (2003),Drama
1750,7168,1750,50 First Dates (2004),Comedy|Romance
1751,7192,1751,EuroTrip (2004),Adventure|Comedy
1752,7193,1752,"Passion of the Christ, The (2004)",Drama
1753,7198,1753,"Good bye, Lenin! (2003)",Comedy|Drama
1754,7200,1754,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
1755,7221,1755,"Girl Next Door, The (2004)",Comedy|Romance
1756,7222,1756,Secret Window (2004),Mystery|Thriller
1757,7235,1757,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
1758,7236,1758,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
1759,7242,1759,"Ladykillers, The (2004)",Comedy|Crime
1760,7246,1760,Dogville (2003),Drama|Mystery|Thriller
1761,7248,1761,Hellboy (2004),Action|Adventure|Fantasy|Horror
1762,7262,1762,Dawn of the Dead (1978),Action|Drama|Horror
1763,7299,1763,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
1764,7300,1764,"Punisher, The (2004)",Action|Crime|Thriller
1765,7305,1765,13 Going on 30 (2004),Comedy|Fantasy|Romance
1766,7306,1766,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
1767,7312,1767,Mean Girls (2004),Comedy
1768,7315,1768,Van Helsing (2004),Action|Adventure|Fantasy|Horror
1769,7319,1769,Troy (2004),Action|Adventure|Drama|War
1770,7330,1770,Enter the Dragon (1973),Action|Crime
1771,7357,1771,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
1772,7400,1772,Pride and Prejudice (1995),Drama|Romance
1773,7569,1773,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
1774,7593,1774,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
1775,7638,1775,Gladiator (1992),Action|Drama
1776,7683,1776,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
1777,7731,1777,Escape from Alcatraz (1979),Drama|Thriller
1778,7734,1778,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
1779,7735,1779,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
1780,7740,1780,Saved! (2004),Comedy|Drama
1781,7742,1781,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
1782,7745,1782,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
1783,7747,1783,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
1784,7750,1784,Napoleon Dynamite (2004),Comedy
1785,7805,1785,Super Size Me (2004),Comedy|Documentary|Drama
1786,7846,1786,Dodgeball: A True Underdog Story (2004),Comedy
1787,7847,1787,"Terminal, The (2004)",Comedy|Drama|Romance
1788,7849,1788,White Chicks (2004),Action|Comedy|Crime
1789,7851,1789,"Notebook, The (2004)",Drama|Romance
1790,7909,1790,Fahrenheit 9/11 (2004),Documentary
1791,7910,1791,Roxanne (1987),Comedy|Romance
1792,7923,1792,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
1793,7925,1793,Before Sunset (2004),Drama|Romance
1794,7927,1794,King Arthur (2004),Action|Adventure|Drama|War
1795,7928,1795,Anchorman: The Legend of Ron Burgundy (2004),Comedy
1796,7931,1796,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
1797,7932,1797,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
1798,7952,1798,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
1799,7953,1799,Catwoman (2004),Action|Crime|Fantasy
1800,8067,1800,"Manchurian Candidate, The (2004)",Thriller
1801,8069,1801,"Village, The (2004)",Drama|Mystery|Thriller
1802,8070,1802,Garden State (2004),Comedy|Drama|Romance
1803,8083,1803,Collateral (2004),Action|Crime|Drama|Thriller
1804,8092,1804,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
1805,8095,1805,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
1806,8146,1806,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
1807,8150,1807,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
1808,8158,1808,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
1809,8159,1809,Shaun of the Dead (2004),Comedy|Horror
1810,8192,1810,Shark Tale (2004),Animation|Children|Comedy
1811,8195,1811,I Heart Huckabees (2004),Comedy
1812,8199,1812,Primer (2004),Drama|Sci-Fi
1813,8202,1813,Team America: World Police (2004),Action|Adventure|Animation|Comedy
1814,8232,1814,"Grudge, The (2004)",Horror|Mystery|Thriller
1815,8234,1815,Sideways (2004),Comedy|Drama|Romance
1816,8235,1816,The Machinist (2004),Drama|Mystery|Thriller
1817,8242,1817,Saw (2004),Horror|Mystery|Thriller
1818,8243,1818,Ray (2004),Drama
1819,8246,1819,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
1820,8250,1820,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
1821,8251,1821,Kinsey (2004),Drama
1822,8254,1822,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
1823,8255,1823,Finding Neverland (2004),Drama
1824,8257,1824,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
1825,8262,1825,Alexander (2004),Action|Adventure|Drama|War
1826,8266,1826,Closer (2004),Drama|Romance
1827,8268,1827,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
1828,8269,1828,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
1829,8270,1829,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
1830,8921,1830,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
1831,8988,1831,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
1832,9284,1832,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
1833,9299,1833,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
1834,9306,1834,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
1835,9336,1835,Old Boy (2003),Mystery|Thriller
1836,9358,1836,Spanglish (2004),Comedy|Drama|Romance
1837,9364,1837,"Interpreter, The (2005)",Drama|Thriller
1838,9373,1838,Layer Cake (2004),Crime|Drama|Thriller
1839,9411,1839,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
1840,9423,1840,Million Dollar Baby (2004),Drama
1841,9430,1841,Hotel Rwanda (2004),Drama|War
1842,9437,1842,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
1843,9441,1843,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
1844,9442,1844,"Aviator, The (2004)",Drama
1845,9443,1845,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
1846,9447,1846,Meet the Fockers (2004),Comedy
1847,9545,1847,"Downfall (Untergang, Der) (2004)",Drama|War
1848,9593,1848,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
1849,9599,1849,Hitch (2005),Comedy|Romance
1850,9604,1850,Constantine (2005),Action|Fantasy|Horror|Thriller
1851,9627,1851,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
1852,9665,1852,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
1853,9778,1853,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
1854,9865,1854,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
1855,9898,1855,Kingdom of Heaven (2005),Action|Drama|Romance|War
1856,9900,1856,Crash (2004),Crime|Drama
1857,9952,1857,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
1858,9971,1858,Madagascar (2005),Adventure|Animation|Children|Comedy
1859,9978,1859,"Longest Yard, The (2005)",Comedy|Drama
1860,9981,1860,Cinderella Man (2005),Drama|Romance
1861,9986,1861,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
1862,10002,1862,Batman Begins (2005),Action|Crime|IMAX
1863,10055,1863,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
1864,10060,1864,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
1865,10070,1865,Fantastic Four (2005),Action|Adventure|Sci-Fi
1866,10074,1866,Wedding Crashers (2005),Comedy|Romance
1867,10097,1867,"Island, The (2005)",Action|Sci-Fi|Thriller
1868,10113,1868,Serenity (2005),Action|Adventure|Sci-Fi
1869,10118,1869,Broken Flowers (2005),Comedy|Drama
1870,10140,1870,Grizzly Man (2005),Documentary
1871,10169,1871,"40-Year-Old Virgin, The (2005)",Comedy|Romance
1872,10190,1872,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
1873,10199,1873,"Constant Gardener, The (2005)",Drama|Thriller
1874,10200,1874,Transporter 2 (2005),Action|Crime|Thriller
1875,10204,1875,Lord of War (2005),Action|Crime|Drama|Thriller|War
1876,10237,1876,Aeon Flux (2005),Action|Sci-Fi
1877,10247,1877,Flightplan (2005),Action|Drama|Thriller
1878,10248,1878,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
1879,10250,1879,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
1880,10253,1880,Capote (2005),Crime|Drama
1881,10273,1881,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
1882,10275,1882,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
1883,10304,1883,"Squid and the Whale, The (2005)",Comedy|Drama
1884,10309,1884,Brokeback Mountain (2005),Drama|Romance
1885,10313,1885,"Good Night, and Good Luck. (2005)",Crime|Drama
1886,10338,1886,Saw II (2005),Horror|Thriller
1887,10374,1887,Jarhead (2005),Action|Drama|War
1888,10394,1888,Syriana (2005),Drama|Thriller
1889,10401,1889,Pride & Prejudice (2005),Drama|Romance
1890,10404,1890,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
1891,10408,1891,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
1892,10410,1892,Walk the Line (2005),Drama|Musical|Romance
1893,10438,1893,Match Point (2005),Crime|Drama|Romance
1894,10450,1894,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
1895,10451,1895,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
1896,10452,1896,Memoirs of a Geisha (2005),Drama|Romance
1897,10492,1897,Munich (2005),Action|Crime|Drama|Thriller
1898,10497,1898,Fun with Dick and Jane (2005),Comedy|Crime
1899,10546,1899,Hostel (2005),Horror
1900,10553,1900,Underworld: Evolution (2006),Action|Fantasy|Horror
1901,10659,1901,16 Blocks (2006),Crime|Thriller
1902,10666,1902,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
1903,10679,1903,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
1904,10681,1904,Thank You for Smoking (2006),Comedy|Drama
1905,10683,1905,Inside Man (2006),Crime|Drama|Thriller
1906,10702,1906,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
1907,10720,1907,Lucky Number Slevin (2006),Crime|Drama|Mystery
1908,10724,1908,Volver (2006),Comedy|Drama
1909,10732,1909,Brick (2005),Crime|Drama|Film-Noir|Mystery
1910,10762,1910,Hard Candy (2005),Drama|Thriller
1911,10775,1911,Silent Hill (2006),Fantasy|Horror|Thriller
1912,10785,1912,Mission: Impossible III (2006),Action|Adventure|Thriller
1913,10800,1913,Over the Hedge (2006),Adventure|Animation|Children|Comedy
1914,10803,1914,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
1915,10804,1915,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
1916,10805,1916,"Break-Up, The (2006)",Comedy|Drama|Romance
1917,10810,1917,Cars (2006),Animation|Children|Comedy
1918,10829,1918,"Lake House, The (2006)",Drama|Fantasy|Romance
1919,10830,1919,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
1920,10835,1920,"Devil Wears Prada, The (2006)",Comedy|Drama
1921,10836,1921,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
1922,10838,1922,Clerks II (2006),Comedy
1923,10853,1923,"Inconvenient Truth, An (2006)",Documentary
1924,10878,1924,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
1925,10890,1925,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
1926,10896,1926,Little Miss Sunshine (2006),Adventure|Comedy|Drama
1927,10909,1927,Babel (2006),Drama|Thriller
1928,10940,1928,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
1929,10942,1929,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
1930,10943,1930,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
1931,10945,1931,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
1932,10957,1932,"Pursuit of Happyness, The (2006)",Drama
1933,10971,1933,Crank (2006),Action|Thriller
1934,11017,1934,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
1935,11021,1935,The Queen (2006),Drama
1936,11069,1936,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
1937,11075,1937,"Fountain, The (2006)",Drama|Fantasy|Romance
1938,11082,1938,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
1939,11106,1939,Apocalypto (2006),Adventure|Drama|Thriller
1940,11115,1940,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
1941,11117,1941,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
1942,11124,1942,"Departed, The (2006)",Crime|Drama|Thriller
1943,11158,1943,"Last King of Scotland, The (2006)",Drama|Thriller
1944,11162,1944,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
1945,11163,1945,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
1946,11173,1946,Saw III (2006),Crime|Horror|Thriller
1947,11184,1947,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
1948,11207,1948,Casino Royale (2006),Action|Adventure|Thriller
1949,11208,1949,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
1950,11210,1950,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
1951,11214,1951,"Holiday, The (2006)",Comedy|Romance
1952,11238,1952,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
1953,11291,1953,Letters from Iwo Jima (2006),Drama|War
1954,11361,1954,Ratatouille (2007),Animation|Children|Drama
1955,11382,1955,Ghost Rider (2007),Action|Fantasy|Thriller
1956,11385,1956,Music and Lyrics (2007),Comedy|Romance
1957,11386,1957,"Number 23, The (2007)",Drama|Mystery|Thriller
1958,11407,1958,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
1959,11423,1959,Next (2007),Action|Sci-Fi|Thriller
1960,11435,1960,Zodiac (2007),Crime|Drama|Thriller
1961,11447,1961,300 (2007),Action|Fantasy|War|IMAX
1962,11478,1962,Shooter (2007),Action|Drama|Thriller
1963,11505,1963,Blades of Glory (2007),Comedy|Romance
1964,11509,1964,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
1965,11517,1965,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
1966,11531,1966,Disturbia (2007),Drama|Thriller
1967,11547,1967,Fracture (2007),Crime|Drama|Mystery|Thriller
1968,11561,1968,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
1969,11580,1969,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
1970,11592,1970,Knocked Up (2007),Comedy|Drama|Romance
1971,11593,1971,Hairspray (2007),Comedy|Drama|Musical
1972,11595,1972,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
1973,11604,1973,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
1974,11605,1974,Once (2006),Drama|Musical|Romance
1975,11606,1975,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
1976,11608,1976,Mr. Brooks (2007),Crime|Drama|Thriller
1977,11623,1977,Ocean's Thirteen (2007),Crime|Thriller
1978,11642,1978,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
1979,11647,1979,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
1980,11686,1980,Sicko (2007),Documentary|Drama
1981,11690,1981,1408 (2007),Drama|Horror|Thriller
1982,11694,1982,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
1983,11697,1983,Evan Almighty (2007),Comedy|Fantasy
1984,11698,1984,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
1985,11700,1985,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
1986,11715,1986,Across the Universe (2007),Drama|Fantasy|Musical|Romance
1987,11728,1987,Stardust (2007),Adventure|Comedy|Fantasy|Romance
1988,11732,1988,"Simpsons Movie, The (2007)",Animation|Comedy
1989,11738,1989,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
1990,11758,1990,Superbad (2007),Comedy
1991,11810,1991,Planet Terror (2007),Action|Horror|Sci-Fi
1992,11811,1992,3:10 to Yuma (2007),Action|Crime|Drama|Western
1993,11812,1993,Shoot 'Em Up (2007),Action|Comedy|Crime
1994,11816,1994,Atonement (2007),Drama|Romance|War
1995,11830,1995,Eastern Promises (2007),Crime|Drama|Thriller
1996,11845,1996,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
1997,11848,1997,Into the Wild (2007),Action|Adventure|Drama
1998,11856,1998,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
1999,11859,1999,Michael Clayton (2007),Drama|Thriller
2000,11861,2000,Lars and the Real Girl (2007),Comedy|Drama
2001,11862,2001,30 Days of Night (2007),Horror|Thriller
2002,11866,2002,Gone Baby Gone (2007),Crime|Drama|Mystery
2003,11874,2003,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
2004,11886,2004,Persepolis (2007),Animation|Drama
2005,11927,2005,American Gangster (2007),Crime|Drama|Thriller
2006,11928,2006,Bee Movie (2007),Animation|Comedy
2007,11931,2007,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
2008,11932,2008,No Country for Old Men (2007),Crime|Drama
2009,11934,2009,Be Kind Rewind (2008),Comedy
2010,11944,2010,"Man from Earth, The (2007)",Drama|Sci-Fi
2011,11948,2011,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
2012,11966,2012,"Mist, The (2007)",Horror|Sci-Fi
2013,11967,2013,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
2014,11973,2014,"Golden Compass, The (2007)",Adventure|Children|Fantasy
2015,11974,2015,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
2016,11981,2016,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
2017,11983,2017,Juno (2007),Comedy|Drama|Romance
2018,12005,2018,"Bucket List, The (2007)",Comedy|Drama
2019,12024,2019,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
2020,12025,2020,National Treasure: Book of Secrets (2007),Action|Adventure
2021,12027,2021,There Will Be Blood (2007),Drama|Western
2022,12029,2022,Charlie Wilson's War (2007),Comedy|Drama|War
2023,12031,2023,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
2024,12044,2024,P.S. I Love You (2007),Comedy|Drama|Romance
2025,12046,2025,27 Dresses (2008),Comedy|Romance
2026,12072,2026,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
2027,12099,2027,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
2028,12108,2028,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
2029,12111,2029,In Bruges (2008),Comedy|Crime|Drama|Thriller
2030,12146,2030,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
2031,12149,2031,"Definitely, Maybe (2008)",Comedy|Drama|Romance
2032,12182,2032,"10,000 BC (2008)",Adventure|Romance|Thriller
2033,12183,2033,"Bank Job, The (2008)",Action|Crime|Thriller
2034,12185,2034,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
2035,12221,2035,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
2036,12247,2036,21 (2008),Crime|Drama|Romance|Thriller
2037,12277,2037,Forgetting Sarah Marshall (2008),Comedy|Romance
2038,12282,2038,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
2039,12324,2039,Iron Man (2008),Action|Adventure|Sci-Fi
2040,12331,2040,Taken (2008),Action|Crime|Drama|Thriller
2041,12334,2041,"Fall, The (2006)",Adventure|Drama|Fantasy
2042,12347,2042,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
2043,12357,2043,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
2044,12377,2044,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
2045,12402,2045,You Don't Mess with the Zohan (2008),Comedy
2046,12424,2046,"Happening, The (2008)",Drama|Sci-Fi|Thriller
2047,12425,2047,"Incredible Hulk, The (2008)",Action|Sci-Fi
2048,12429,2048,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
2049,12430,2049,Wanted (2008),Action|Thriller
2050,12431,2050,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
2051,12438,2051,Get Smart (2008),Action|Comedy
2052,12490,2052,Mamma Mia! (2008),Comedy|Musical|Romance
2053,12536,2053,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
2054,12546,2054,Step Brothers (2008),Comedy
2055,12569,2055,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
2056,12577,2056,Pineapple Express (2008),Action|Comedy|Crime
2057,12591,2057,Tropic Thunder (2008),Action|Adventure|Comedy|War
2058,12599,2058,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
2059,12617,2059,Burn After Reading (2008),Comedy|Crime|Drama
2060,12678,2060,Eagle Eye (2008),Action|Crime|Thriller|IMAX
2061,12702,2061,Body of Lies (2008),Action|Drama|Thriller
2062,12710,2062,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
2063,12742,2063,RocknRolla (2008),Action|Crime
2064,12751,2064,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
2065,12755,2065,Changeling (2008),Crime|Drama|Mystery
2066,12756,2066,"Road, The (2009)",Adventure|Drama|Thriller
2067,12757,2067,Slumdog Millionaire (2008),Crime|Drama|Romance
2068,12758,2068,Quantum of Solace (2008),Action|Adventure|Thriller
2069,12761,2069,Role Models (2008),Comedy
2070,12822,2070,Bolt (2008),Action|Adventure|Animation|Children|Comedy
2071,12824,2071,Milk (2008),Drama
2072,12826,2072,Twilight (2008),Drama|Fantasy|Romance|Thriller
2073,12830,2073,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War
2074,12864,2074,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX
2075,12875,2075,Doubt (2008),Drama|Mystery
2076,12876,2076,Gran Torino (2008),Crime|Drama
2077,12877,2077,Frost/Nixon (2008),Drama
2078,12878,2078,"Reader, The (2008)",Drama|Romance
2079,12887,2079,Seven Pounds (2008),Drama
2080,12891,2080,"Wrestler, The (2008)",Drama
2081,12901,2081,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
2082,12902,2082,Yes Man (2008),Comedy
2083,12905,2083,Valkyrie (2008),Drama|Thriller|War
2084,12934,2084,Marley & Me (2008),Comedy|Drama
2085,12939,2085,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy
2086,12961,2086,Ip Man (2008),Action|Drama|War
2087,12988,2087,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller
2088,13039,2088,Coraline (2009),Animation|Fantasy|Thriller
2089,13049,2089,He's Just Not That Into You (2009),Comedy|Drama|Romance
2090,13133,2090,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
2091,13143,2091,"I Love You, Man (2009)",Comedy
2092,13152,2092,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
2093,13157,2093,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
2094,13171,2094,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX
2095,13196,2095,Adventureland (2009),Comedy|Drama
2096,13226,2096,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
2097,13246,2097,17 Again (2009),Comedy|Drama
2098,13249,2098,Inglourious Basterds (2009),Action|Drama|War
2099,13266,2099,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
2100,13277,2100,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
2101,13285,2101,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
2102,13312,2102,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
2103,13334,2103,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
2104,13335,2104,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
2105,13361,2105,Drag Me to Hell (2009),Comedy|Horror
2106,13362,2106,Up (2009),Adventure|Animation|Children|Drama
2107,13382,2107,"Hangover, The (2009)",Comedy|Crime
2108,13429,2108,"Proposal, The (2009)",Comedy|Romance
2109,13445,2109,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
2110,13460,2110,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
2111,13473,2111,Public Enemies (2009),Crime|Drama|Thriller
2112,13474,2112,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
2113,13495,2113,(500) Days of Summer (2009),Comedy|Drama|Romance
2114,13501,2114,Brüno (Bruno) (2009),Comedy
2115,13512,2115,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
2116,13531,2116,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
2117,13575,2117,District 9 (2009),Mystery|Sci-Fi|Thriller
2118,13576,2118,Julie & Julia (2009),Comedy|Drama|Romance
2119,13585,2119,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller
2120,13711,2120,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
2121,13713,2121,9 (2009),Adventure|Animation|Sci-Fi
