,title,genres,movieId
509,"Little Princess, The (1939)",Children|Drama,509
510,Meet Me in St. Louis (1944),Musical,510
511,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,511
512,Gone with the Wind (1939),Drama|Romance|War,512
513,My Favorite Year (1982),Comedy,513
514,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,514
515,Citizen Kane (1941),Drama|Mystery,515
516,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,516
517,All About Eve (1950),Drama,517
518,Rebecca (1940),Drama|Mystery|Romance|Thriller,518
519,Notorious (1946),Film-Noir|Romance|Thriller,519
520,Spellbound (1945),Mystery|Romance|Thriller,520
521,"Affair to Remember, An (1957)",Drama|Romance,521
522,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,522
523,Father of the Bride (1950),Comedy,523
524,Ninotchka (1939),Comedy|Romance,524
525,Gigi (1958),Musical,525
526,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,526
527,Laura (1944),Crime|Film-Noir|Mystery,527
528,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,528
529,Lost Horizon (1937),Drama,529
530,Top Hat (1935),Comedy|Musical|Romance,530
531,To Be or Not to Be (1942),Comedy|Drama|War,531
532,My Man Godfrey (1936),Comedy|Romance,532
533,Giant (1956),Drama|Romance|Western,533
534,East of Eden (1955),Drama,534
535,"Thin Man, The (1934)",Comedy|Crime,535
536,His Girl Friday (1940),Comedy|Romance,536
537,Around the World in 80 Days (1956),Adventure|Comedy,537
538,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,538
539,Mr. Smith Goes to Washington (1939),Drama,539
540,Bringing Up Baby (1938),Comedy|Romance,540
541,"39 Steps, The (1935)",Drama|Mystery|Thriller,541
542,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,542
543,"African Queen, The (1951)",Adventure|Comedy|Romance|War,543
544,Cat on a Hot Tin Roof (1958),Drama,544
545,Fly Away Home (1996),Adventure|Children,545
546,Michael Collins (1996),Drama,546
547,Big Night (1996),Comedy|Drama,547
548,Last Man Standing (1996),Action|Crime|Drama|Thriller,548
549,2 Days in the Valley (1996),Crime|Film-Noir,549
550,Extreme Measures (1996),Drama|Thriller,550
551,"Glimmer Man, The (1996)",Action|Thriller,551
552,D3: The Mighty Ducks (1996),Children|Comedy,552
553,"Chamber, The (1996)",Drama,553
554,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,554
555,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,555
556,"Love Bug, The (1969)",Children|Comedy,556
557,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,557
558,Old Yeller (1957),Children|Drama,558
559,"Parent Trap, The (1961)",Children|Comedy|Romance,559
560,Pollyanna (1960),Children|Comedy|Drama,560
561,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,561
562,"Shaggy Dog, The (1959)",Children|Comedy,562
563,Swiss Family Robinson (1960),Adventure|Children,563
564,That Darn Cat! (1965),Children|Comedy|Mystery,564
565,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,565
566,Cool Runnings (1993),Comedy,566
567,Angels in the Outfield (1994),Children|Comedy,567
568,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,568
569,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,569
570,"Three Caballeros, The (1945)",Animation|Children|Musical,570
571,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,571
572,Robin Hood: Prince of Thieves (1991),Adventure|Drama,572
573,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,573
574,Dumbo (1941),Animation|Children|Drama|Musical,574
575,Pete's Dragon (1977),Adventure|Animation|Children|Musical,575
576,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,576
577,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,577
578,"Fox and the Hound, The (1981)",Animation|Children|Drama,578
579,Freeway (1996),Comedy|Crime|Drama|Thriller,579
580,"Sound of Music, The (1965)",Musical|Romance,580
581,Die Hard (1988),Action|Crime|Thriller,581
582,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,582
583,Secrets & Lies (1996),Drama,583
584,That Thing You Do! (1996),Comedy|Drama,584
585,To Gillian on Her 37th Birthday (1996),Drama|Romance,585
586,Beautiful Thing (1996),Drama|Romance,586
587,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,587
588,"Ghost and the Darkness, The (1996)",Action|Adventure,588
589,Looking for Richard (1996),Documentary|Drama,589
590,Trees Lounge (1996),Drama,590
591,Everyone Says I Love You (1996),Comedy|Musical|Romance,591
592,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,592
593,Swingers (1996),Comedy|Drama,593
594,Sleepers (1996),Thriller,594
595,Shall We Dance (1937),Comedy|Musical|Romance,595
596,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,596
597,Sleeper (1973),Comedy|Sci-Fi,597
598,Bananas (1971),Comedy|War,598
599,"Fish Called Wanda, A (1988)",Comedy|Crime,599
600,Monty Python's Life of Brian (1979),Comedy,600
601,Victor/Victoria (1982),Comedy|Musical|Romance,601
602,"Candidate, The (1972)",Drama,602
603,"Great Race, The (1965)",Comedy|Musical,603
604,Bonnie and Clyde (1967),Crime|Drama,604
605,"Old Man and the Sea, The (1958)",Adventure|Drama,605
606,Dial M for Murder (1954),Crime|Mystery|Thriller,606
607,Dirty Dancing (1987),Drama|Musical|Romance,607
608,Reservoir Dogs (1992),Crime|Mystery|Thriller,608
609,Platoon (1986),Drama|War,609
610,Weekend at Bernie's (1989),Comedy,610
611,Basic Instinct (1992),Crime|Mystery|Thriller,611
612,"Doors, The (1991)",Drama,612
613,"Crying Game, The (1992)",Drama|Romance|Thriller,613
614,Glengarry Glen Ross (1992),Drama,614
615,Sophie's Choice (1982),Drama,615
616,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,616
617,"Christmas Carol, A (1938)",Children|Drama|Fantasy,617
618,Days of Thunder (1990),Action|Drama|Romance,618
619,Top Gun (1986),Action|Romance,619
620,Rebel Without a Cause (1955),Drama,620
621,"Streetcar Named Desire, A (1951)",Drama,621
622,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,622
623,"People vs. Larry Flynt, The (1996)",Comedy|Drama,623
624,On Golden Pond (1981),Drama,624
625,"Return of the Pink Panther, The (1975)",Comedy|Crime,625
626,Drop Dead Fred (1991),Comedy|Fantasy,626
627,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,627
628,"Fog, The (1980)",Horror,628
629,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,629
630,"Howling, The (1980)",Horror|Mystery,630
631,Jean de Florette (1986),Drama|Mystery,631
632,Manon of the Spring (Manon des sources) (1986),Drama,632
633,Private Benjamin (1980),Comedy,633
634,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,634
635,When We Were Kings (1996),Documentary,635
636,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,636
637,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,637
638,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,638
639,Bob Roberts (1992),Comedy,639
640,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,640
641,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama,641
642,Delicatessen (1991),Comedy|Drama|Romance,642
643,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance,643
644,Enchanted April (1992),Drama|Romance,644
645,Paths of Glory (1957),Drama|War,645
646,"Grifters, The (1990)",Crime|Drama|Film-Noir,646
647,"English Patient, The (1996)",Drama|Romance|War,647
648,My Left Foot (1989),Drama,648
649,"Sex, Lies, and Videotape (1989)",Drama,649
650,Passion Fish (1992),Drama,650
651,Strictly Ballroom (1992),Comedy|Romance,651
652,"Thin Blue Line, The (1988)",Documentary,652
653,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,653
654,Madonna: Truth or Dare (1991),Documentary|Musical,654
655,Paris Is Burning (1990),Documentary,655
656,One Flew Over the Cuckoo's Nest (1975),Drama,656
657,Cheech and Chong's Up in Smoke (1978),Comedy,657
658,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,658
659,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,659
660,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,660
661,Brazil (1985),Fantasy|Sci-Fi,661
662,Aliens (1986),Action|Adventure|Horror|Sci-Fi,662
663,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,663
664,Withnail & I (1987),Comedy,664
665,12 Angry Men (1957),Drama,665
666,Lawrence of Arabia (1962),Adventure|Drama|War,666
667,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,667
668,To Kill a Mockingbird (1962),Drama,668
669,Apocalypse Now (1979),Action|Drama|War,669
670,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,670
671,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,671
672,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance,672
673,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,673
674,Goodfellas (1990),Crime|Drama,674
675,Alien (1979),Horror|Sci-Fi,675
676,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,676
677,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance,677
678,Ran (1985),Drama|War,678
679,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,679
680,Psycho (1960),Crime|Horror,680
681,"Blues Brothers, The (1980)",Action|Comedy|Musical,681
682,"Godfather: Part II, The (1974)",Crime|Drama,682
683,Full Metal Jacket (1987),Drama|War,683
684,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,684
685,Henry V (1989),Action|Drama|Romance|War,685
686,Amadeus (1984),Drama,686
687,"Quiet Man, The (1952)",Drama|Romance,687
688,Once Upon a Time in America (1984),Crime|Drama,688
689,Raging Bull (1980),Drama,689
690,Annie Hall (1977),Comedy|Romance,690
691,"Right Stuff, The (1983)",Drama,691
692,Stalker (1979),Drama|Mystery|Sci-Fi,692
693,"Boot, Das (Boat, The) (1981)",Action|Drama|War,693
694,"Sting, The (1973)",Comedy|Crime,694
695,Harold and Maude (1971),Comedy|Drama|Romance,695
696,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,696
697,Local Hero (1983),Comedy,697
698,"Terminator, The (1984)",Action|Sci-Fi|Thriller,698
699,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,699
700,Glory (1989),Drama|War,700
701,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,701
702,Manhattan (1979),Comedy|Drama|Romance,702
703,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,703
704,Dead Poets Society (1989),Drama,704
705,"Graduate, The (1967)",Comedy|Drama|Romance,705
706,Touch of Evil (1958),Crime|Film-Noir|Thriller,706
707,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,707
708,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,708
709,8 1/2 (8½) (1963),Drama|Fantasy,709
710,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,710
711,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,711
712,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,712
713,Bad Taste (1987),Comedy|Horror|Sci-Fi,713
714,Duck Soup (1933),Comedy|Musical|War,714
715,Better Off Dead... (1985),Comedy|Romance,715
716,"Shining, The (1980)",Horror,716
717,Stand by Me (1986),Adventure|Drama,717
718,M (1931),Crime|Film-Noir|Thriller,718
719,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,719
720,"Great Escape, The (1963)",Action|Adventure|Drama|War,720
721,"Deer Hunter, The (1978)",Drama|War,721
722,Diva (1981),Action|Drama|Mystery|Romance|Thriller,722
723,Groundhog Day (1993),Comedy|Fantasy|Romance,723
724,Unforgiven (1992),Drama|Western,724
725,"Manchurian Candidate, The (1962)",Crime|Thriller|War,725
726,Pump Up the Volume (1990),Comedy|Drama,726
727,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,727
728,Back to the Future (1985),Adventure|Comedy|Sci-Fi,728
729,Fried Green Tomatoes (1991),Comedy|Crime|Drama,729
730,Patton (1970),Drama|War,730
731,Down by Law (1986),Comedy|Drama|Film-Noir,731
732,Akira (1988),Action|Adventure|Animation|Sci-Fi,732
733,Highlander (1986),Action|Adventure|Fantasy,733
734,Cool Hand Luke (1967),Drama,734
735,Cyrano de Bergerac (1990),Comedy|Drama|Romance,735
736,Young Frankenstein (1974),Comedy|Fantasy,736
737,Night on Earth (1991),Comedy|Drama,737
738,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,738
739,"Great Dictator, The (1940)",Comedy|Drama|War,739
740,Fantasia (1940),Animation|Children|Fantasy|Musical,740
741,High Noon (1952),Drama|Western,741
742,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,742
743,Heathers (1989),Comedy,743
744,Somewhere in Time (1980),Drama|Romance,744
745,Ben-Hur (1959),Action|Adventure|Drama,745
746,This Is Spinal Tap (1984),Comedy,746
747,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,747
748,Some Kind of Wonderful (1987),Drama|Romance,748
749,Indiana Jones and the Last Crusade (1989),Action|Adventure,749
750,Being There (1979),Comedy|Drama,750
751,Gandhi (1982),Drama,751
752,"Unbearable Lightness of Being, The (1988)",Drama,752
753,"Room with a View, A (1986)",Drama|Romance,753
754,Real Genius (1985),Comedy,754
755,Pink Floyd: The Wall (1982),Drama|Musical,755
756,"Killing Fields, The (1984)",Drama|War,756
757,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,757
758,Forbidden Planet (1956),Drama|Sci-Fi,758
759,Field of Dreams (1989),Children|Drama|Fantasy,759
760,"Man Who Would Be King, The (1975)",Adventure|Drama,760
761,Butch Cassidy and the Sundance Kid (1969),Action|Western,761
762,"Paris, Texas (1984)",Drama|Romance,762
763,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi,763
764,When Harry Met Sally... (1989),Comedy|Romance,764
765,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,765
766,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,766
767,"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,767
768,"Birds, The (1963)",Horror|Thriller,768
769,"Blob, The (1958)",Horror|Sci-Fi,769
770,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,770
771,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,771
772,Candyman (1992),Horror|Thriller,772
773,Cape Fear (1991),Thriller,773
774,Cape Fear (1962),Crime|Drama|Thriller,774
775,Carrie (1976),Drama|Fantasy|Horror|Thriller,775
776,Cat People (1982),Drama|Fantasy|Horror,776
777,"Nightmare on Elm Street, A (1984)",Horror|Thriller,777
778,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,778
779,"Omen, The (1976)",Horror|Mystery|Thriller,779
780,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,780
781,Breaking the Waves (1996),Drama|Mystery,781
782,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,782
783,Shine (1996),Drama|Romance,783
784,Sling Blade (1996),Drama,784
785,Jingle All the Way (1996),Children|Comedy,785
786,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,786
787,"Preacher's Wife, The (1996)",Drama,787
788,Ridicule (1996),Drama,788
789,"Crucible, The (1996)",Drama,789
790,101 Dalmatians (1996),Adventure|Children|Comedy,790
791,Die Hard 2 (1990),Action|Adventure|Thriller,791
792,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,792
793,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,793
794,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,794
795,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,795
796,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,796
797,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,797
798,Batman Returns (1992),Action|Crime,798
799,Young Guns (1988),Action|Comedy|Western,799
800,Young Guns II (1990),Action|Western,800
801,Grease (1978),Comedy|Musical|Romance,801
802,Grease 2 (1982),Comedy|Musical|Romance,802
803,Under Siege (1992),Action|Drama|Thriller,803
804,Jaws (1975),Action|Horror,804
805,Jaws 2 (1978),Horror|Thriller,805
806,Jaws 3-D (1983),Action|Horror,806
807,My Fellow Americans (1996),Comedy,807
808,Mars Attacks! (1996),Action|Comedy|Sci-Fi,808
809,Citizen Ruth (1996),Comedy|Drama,809
810,Jerry Maguire (1996),Drama|Romance,810
811,Raising Arizona (1987),Comedy,811
812,Tin Men (1987),Comedy|Drama,812
813,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,813
814,Marvin's Room (1996),Drama,814
815,Ghosts of Mississippi (1996),Drama,815
816,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,816
817,Scream (1996),Comedy|Horror|Mystery|Thriller,817
818,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,818
819,Michael (1996),Comedy|Drama|Fantasy|Romance,819
820,Hamlet (1996),Crime|Drama|Romance,820
821,Mother (1996),Comedy,821
822,Evita (1996),Drama|Musical,822
823,Walkabout (1971),Adventure|Drama,823
824,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,824
825,Fierce Creatures (1997),Comedy,825
826,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,826
827,Beverly Hills Ninja (1997),Action|Comedy,827
828,Metro (1997),Action|Comedy|Crime|Drama|Thriller,828
829,Dante's Peak (1997),Action|Thriller,829
830,Benny & Joon (1993),Comedy|Romance,830
831,McHale's Navy (1997),Comedy|War,831
832,Kolya (Kolja) (1996),Comedy|Drama,832
833,Waiting for Guffman (1996),Comedy,833
834,"Beautician and the Beast, The (1997)",Comedy|Romance,834
835,Fools Rush In (1997),Comedy|Drama|Romance,835
836,Absolute Power (1997),Mystery|Thriller,836
837,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,837
838,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,838
839,Donnie Brasco (1997),Crime|Drama,839
840,Booty Call (1997),Comedy|Romance,840
841,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,841
842,Private Parts (1997),Comedy|Drama,842
843,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,843
844,Smilla's Sense of Snow (1997),Drama|Thriller,844
845,Crash (1996),Drama|Thriller,845
846,Liar Liar (1997),Comedy,846
847,Selena (1997),Drama|Musical,847
848,"Devil's Own, The (1997)",Action|Drama|Thriller,848
849,Inventing the Abbotts (1997),Drama|Romance,849
850,Anaconda (1997),Action|Adventure|Thriller,850
851,Grosse Pointe Blank (1997),Comedy|Crime|Romance,851
852,8 Heads in a Duffel Bag (1997),Comedy,852
853,Romy and Michele's High School Reunion (1997),Comedy,853
